Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
Alabama,Season peak week,Point,week,NA,NA,54.75
Alabama,Season peak week,Bin,week,40,41,0.000607043
Alabama,Season peak week,Bin,week,41,42,0.00076221
Alabama,Season peak week,Bin,week,42,43,0.000917377
Alabama,Season peak week,Bin,week,43,44,0.001498809
Alabama,Season peak week,Bin,week,44,45,0.001136277
Alabama,Season peak week,Bin,week,45,46,0.002063016
Alabama,Season peak week,Bin,week,46,47,0.002420333
Alabama,Season peak week,Bin,week,47,48,0.004790278
Alabama,Season peak week,Bin,week,48,49,0.003321101
Alabama,Season peak week,Bin,week,49,50,0.005518394
Alabama,Season peak week,Bin,week,50,51,0.0090752
Alabama,Season peak week,Bin,week,51,52,0.049042133
Alabama,Season peak week,Bin,week,52,53,0.150451654
Alabama,Season peak week,Bin,week,1,2,0.054074427
Alabama,Season peak week,Bin,week,2,3,0.041183545
Alabama,Season peak week,Bin,week,3,4,0.110169954
Alabama,Season peak week,Bin,week,4,5,0.081685095
Alabama,Season peak week,Bin,week,5,6,0.100311524
Alabama,Season peak week,Bin,week,6,7,0.131706849
Alabama,Season peak week,Bin,week,7,8,0.080166869
Alabama,Season peak week,Bin,week,8,9,0.054910149
Alabama,Season peak week,Bin,week,9,10,0.021225411
Alabama,Season peak week,Bin,week,10,11,0.032391437
Alabama,Season peak week,Bin,week,11,12,0.025490377
Alabama,Season peak week,Bin,week,12,13,0.0140233
Alabama,Season peak week,Bin,week,13,14,0.006865485
Alabama,Season peak week,Bin,week,14,15,0.003358804
Alabama,Season peak week,Bin,week,15,16,0.003879704
Alabama,Season peak week,Bin,week,16,17,0.001980325
Alabama,Season peak week,Bin,week,17,18,0.001886359
Alabama,Season peak week,Bin,week,18,19,0.00096436
Alabama,Season peak week,Bin,week,19,20,0.000809193
Alabama,Season peak week,Bin,week,20,21,0.001312934
Alabama,Season peak percentage,Point,percent,NA,NA,7.051612372
Alabama,Season peak percentage,Bin,percent,0,0.1,0.000408643
Alabama,Season peak percentage,Bin,percent,0.1,0.2,0.000416928
Alabama,Season peak percentage,Bin,percent,0.2,0.3,0.000426235
Alabama,Season peak percentage,Bin,percent,0.3,0.4,0.000434603
Alabama,Season peak percentage,Bin,percent,0.4,0.5,0.000444166
Alabama,Season peak percentage,Bin,percent,0.5,0.6,0.000453854
Alabama,Season peak percentage,Bin,percent,0.6,0.7,0.000463048
Alabama,Season peak percentage,Bin,percent,0.7,0.8,0.000473983
Alabama,Season peak percentage,Bin,percent,0.8,0.9,0.000484172
Alabama,Season peak percentage,Bin,percent,0.9,1,0.000494475
Alabama,Season peak percentage,Bin,percent,1,1.1,0.000506853
