Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
District of Columbia,Season peak week,Point,week,NA,NA,8
District of Columbia,Season peak week,Bin,week,40,41,0.00026810848125790454
District of Columbia,Season peak week,Bin,week,41,42,0.00030933014873774426
District of Columbia,Season peak week,Bin,week,42,43,0.00037801417772977716
District of Columbia,Season peak week,Bin,week,43,44,0.0004920737776074608
District of Columbia,Season peak week,Bin,week,44,45,0.0006804437522630561
District of Columbia,Season peak week,Bin,week,45,46,0.0009890452827256164
District of Columbia,Season peak week,Bin,week,46,47,0.001489103789033697
District of Columbia,Season peak week,Bin,week,47,48,0.002287866895741808
District of Columbia,Season peak week,Bin,week,48,49,0.0035407672475187483
District of Columbia,Season peak week,Bin,week,49,50,0.005462138963798029
District of Columbia,Season peak week,Bin,week,50,51,0.008328572714686743
District of Columbia,Season peak week,Bin,week,51,52,0.012465342436391328
District of Columbia,Season peak week,Bin,week,52,53,0.01820375282377562
District of Columbia,Season peak week,Bin,week,1,2,0.025799067903643738
District of Columbia,Season peak week,Bin,week,2,3,0.03530910517983855
District of Columbia,Season peak week,Bin,week,3,4,0.04645483256565896
District of Columbia,Season peak week,Bin,week,4,5,0.0585117827195912
District of Columbia,Season peak week,Bin,week,5,6,0.07029992952056192
District of Columbia,Season peak week,Bin,week,6,7,0.08032871401976462
District of Columbia,Season peak week,Bin,week,7,8,0.08710070394769116
District of Columbia,Season peak week,Bin,week,8,9,0.08949659360906166
District of Columbia,Season peak week,Bin,week,9,10,0.08710070394769139
District of Columbia,Season peak week,Bin,week,10,11,0.08032871401976462
District of Columbia,Season peak week,Bin,week,11,12,0.07029992952056181
District of Columbia,Season peak week,Bin,week,12,13,0.05851178271959125
District of Columbia,Season peak week,Bin,week,13,14,0.04645483256565885
District of Columbia,Season peak week,Bin,week,14,15,0.0353091051798386
District of Columbia,Season peak week,Bin,week,15,16,0.02579906790364375
District of Columbia,Season peak week,Bin,week,16,17,0.01820375282377568
District of Columbia,Season peak week,Bin,week,17,18,0.012465342436391294
District of Columbia,Season peak week,Bin,week,18,19,0.00832857271468664
District of Columbia,Season peak week,Bin,week,19,20,0.005462138963798104
District of Columbia,Season peak week,Bin,week,20,21,0.003540767247518808
District of Columbia,Season peak percentage,Point,percent,NA,NA,5.613
District of Columbia,Season peak percentage,Bin,percent,0,0.1,0.0010187009292327099
District of Columbia,Season peak percentage,Bin,percent,0.1,0.2,0.0010224683035847647
District of Columbia,Season peak percentage,Bin,percent,0.2,0.3,0.0010269996760651023
District of Columbia,Season peak percentage,Bin,percent,0.3,0.4,0.0010324490603350368
District of Columbia,Season peak percentage,Bin,percent,0.4,0.5,0.0010390008001618582
District of Columbia,Season peak percentage,Bin,percent,0.5,0.6,0.0010468752478579382
District of Columbia,Season peak percentage,Bin,percent,0.6,0.7,0.0010563354035507929
District of Columbia,Season peak percentage,Bin,percent,0.7,0.8,0.0010676946445806652
District of Columbia,Season peak percentage,Bin,percent,0.8,0.9,0.0010813256808929917
District of Columbia,Season peak percentage,Bin,percent,0.9,1,0.0010976708751651181
District of Columbia,Season peak percentage,Bin,percent,1,1.1,0.0011172540638324637
District of Columbia,Season peak percentage,Bin,percent,1.1,1.2,0.0011406940049690805
District of Columbia,Season peak percentage,Bin,percent,1.2,1.3,0.0011687195584506175
