"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Alabama","Season peak week","Point","week",NA,NA,1
"Alabama","Season peak week","Bin","week","40.0","41.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","41.0","42.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","42.0","43.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","43.0","44.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","44.0","45.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","45.0","46.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","46.0","47.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","47.0","48.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","48.0","49.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","49.0","50.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","50.0","51.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","51.0","52.0",0.00181818778397531
"Alabama","Season peak week","Bin","week","52.0","53.0",0.879905600001263
"Alabama","Season peak week","Bin","week","1.0","2.0",0.00213246387997291
"Alabama","Season peak week","Bin","week","2.0","3.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","3.0","4.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","4.0","5.0",0.00464667264795369
"Alabama","Season peak week","Bin","week","5.0","6.0",0.0213033057358264
"Alabama","Season peak week","Bin","week","6.0","7.0",0.015332059911872
"Alabama","Season peak week","Bin","week","7.0","8.0",0.020046201351836
"Alabama","Season peak week","Bin","week","8.0","9.0",0.00778943360792967
"Alabama","Season peak week","Bin","week","9.0","10.0",0.0037038443599609
"Alabama","Season peak week","Bin","week","10.0","11.0",0.00496094874395129
"Alabama","Season peak week","Bin","week","11.0","12.0",0.00401812045595849
"Alabama","Season peak week","Bin","week","12.0","13.0",0.00213246387997291
"Alabama","Season peak week","Bin","week","13.0","14.0",0.00181818778397531
"Alabama","Season peak week","Bin","week","14.0","15.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","15.0","16.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","16.0","17.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","17.0","18.0",0.00150391168797771
"Alabama","Season peak week","Bin","week","18.0","19.0",0.00150391168797771
